date,fips,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2020-12-12,29197,Schuyler,Missouri,6,1.29,27.59,0,0,0
2020-12-12,29195,Saline,Missouri,33,15,65.9,0,0.29,1.26
2020-12-12,29181,Ripley,Missouri,11,4,30.1,0,0,0
2020-12-12,29179,Reynolds,Missouri,0,4.29,68.35,0,0,0
2020-12-12,29177,Ray,Missouri,23,12.14,52.75,0,0,0
2020-12-12,29175,Randolph,Missouri,47,15.71,63.5,1,0.29,1.15
2020-12-12,29173,Ralls,Missouri,5,6.14,59.59,0,0,0
2020-12-12,29171,Putnam,Missouri,-1,0.67,14.2,0,0,0
2020-12-12,29169,Pulaski,Missouri,88,35.43,67.35,0,0,0
2020-12-12,29167,Polk,Missouri,25,23.71,73.76,0,0,0
2020-12-12,29165,Platte,Missouri,41,21,36.56,0,0,0
2020-12-12,29163,Pike,Missouri,26,12.29,67.13,0,0.14,0.78
2020-12-12,29161,Phelps,Missouri,44,26.67,59.83,5,1.5,3.37
2020-12-12,29159,Pettis,Missouri,43,44.14,104.26,2,0.57,1.35
2020-12-12,29157,Perry,Missouri,20,8.71,45.54,0,0.43,2.24
2020-12-12,29155,Pemiscot,Missouri,11,6.57,41.58,0,0,0
2020-12-12,29153,Ozark,Missouri,16,3.86,42.04,0,0.14,1.56
2020-12-12,29151,Osage,Missouri,10,6.43,47.22,0,0.29,2.1
2020-12-12,29149,Oregon,Missouri,50,9.57,90.91,0,0,0
2020-12-12,29147,Nodaway,Missouri,15,12.29,55.61,0,0.43,1.94
2020-12-12,29145,Newton,Missouri,25,12.57,24.11,0,0.14,0.27
2020-12-12,29143,New Madrid,Missouri,20,8.71,51.03,1,0.29,1.67
2020-12-12,29141,Morgan,Missouri,38,17.43,84.49,1,0.33,1.62
2020-12-12,29139,Montgomery,Missouri,10,5,43.29,0,0,0
2020-12-12,29137,Monroe,Missouri,6,4.29,49.58,0,0.29,3.31
2020-12-12,29135,Moniteau,Missouri,21,8.14,50.48,0,0,0
2020-12-12,29133,Mississippi,Missouri,28,10.29,78.04,1,0.14,1.08
2020-12-12,29131,Miller,Missouri,38,16.57,64.68,3,0.71,2.79
2020-12-12,29129,Mercer,Missouri,5,1.71,47.4,0,0,0
2020-12-12,29119,McDonald,Missouri,20,7.14,31.28,0,0,0
2020-12-12,29127,Marion,Missouri,25,23.14,81.12,0,0.29,1
2020-12-12,29125,Maries,Missouri,4,3.14,36.14,0,0,0
2020-12-12,29123,Madison,Missouri,17,9.71,80.36,0,0.14,1.18
2020-12-12,29121,Macon,Missouri,8,6.14,40.64,0,0.14,0.95
2020-12-12,29117,Livingston,Missouri,14,8.57,56.29,1,0.29,1.88
2020-12-12,29115,Linn,Missouri,9,4.71,39.55,0,0,0
2020-12-12,29113,Lincoln,Missouri,101,38,64.39,0,0,0
2020-12-12,29111,Lewis,Missouri,3,5,51.15,0,0,0
2020-12-12,29109,Lawrence,Missouri,24,11.86,30.91,0,0.29,0.74
2020-12-12,29107,Lafayette,Missouri,29,16.86,51.54,4,0.71,2.18
2020-12-12,29105,Laclede,Missouri,89,29.86,83.58,1,0.71,2
2020-12-12,29103,Knox,Missouri,-1,0.67,16.84,0,0,0
2020-12-12,29101,Johnson,Missouri,53,26.57,49.15,1,0.86,1.59
2020-12-12,29099,Jefferson,Missouri,0,186.71,82.95,0,0.71,0.32
2020-12-12,29097,Jasper,Missouri,66,34.43,45.01,4,1,1.31
2020-12-12,29095,Jackson,Missouri,507,233.86,61.02,1,1,0.26
2020-12-12,29093,Iron,Missouri,16,4.43,43.74,0,0,0
2020-12-12,29091,Howell,Missouri,341,55.57,138.52,1,0.43,1.07
2020-12-12,29089,Howard,Missouri,3,4.29,42.85,0,0,0
2020-12-12,29087,Holt,Missouri,6,2.57,58.4,0,0.14,3.24
2020-12-12,29085,Hickory,Missouri,4,2.14,22.45,0,0,0
2020-12-12,29083,Henry,Missouri,33,11.71,53.68,0,0.57,2.62
2020-12-12,29081,Harrison,Missouri,25,11.86,141.97,0,0.57,6.84
2020-12-12,29079,Grundy,Missouri,10,6.71,68.17,0,0,0
2020-12-12,29077,Greene,Missouri,0,219.14,74.77,0,3.86,1.32
2020-12-12,29075,Gentry,Missouri,16,6.43,97.83,0,0.14,2.17
2020-12-12,29073,Gasconade,Missouri,13,7.14,48.57,0,0.29,1.94
2020-12-12,29071,Franklin,Missouri,126,60.14,57.85,1,0.86,0.82
2020-12-12,29069,Dunklin,Missouri,15,11.43,39.23,0,0,0
2020-12-12,29067,Douglas,Missouri,24,6.43,48.76,1,0.43,3.25
2020-12-12,29065,Dent,Missouri,9,5.71,36.69,0,0.14,0.92
2020-12-12,29063,DeKalb,Missouri,13,7,55.79,0,0.14,1.14
2020-12-12,29061,Daviess,Missouri,16,4.71,56.95,0,0,0
2020-12-12,29059,Dallas,Missouri,9,4.17,24.69,0,0.43,2.54
2020-12-12,29057,Dade,Missouri,1,3.71,49.12,0,0.29,3.78
2020-12-12,29055,Crawford,Missouri,39,15.71,65.7,0,0,0
2020-12-12,29053,Cooper,Missouri,26,10.57,59.7,0,0.14,0.81
2020-12-12,29051,Cole,Missouri,80,42.71,55.66,0,0.14,0.19
2020-12-12,29049,Clinton,Missouri,32,14.43,70.77,0,0.14,0.7
2020-12-12,29047,Clay,Missouri,0,75,61.8,0,0,0
2020-12-12,29045,Clark,Missouri,1,2.29,33.63,0,0,0
2020-12-12,29043,Christian,Missouri,0,7.71,8.71,1,0.71,0.81
2020-12-12,29041,Chariton,Missouri,4,2.29,30.78,0,0,0
2020-12-12,29039,Cedar,Missouri,5,1.43,9.96,0,0.14,1
2020-12-12,29037,Cass,Missouri,0,86.17,81.46,0,0.43,0.41
2020-12-12,29035,Carter,Missouri,8,3.14,52.54,0,0,0
2020-12-12,29033,Carroll,Missouri,23,10.29,118.51,0,0.14,1.65
2020-12-12,29031,Cape Girardeau,Missouri,160,56.71,71.91,3,1.29,1.63
2020-12-12,29029,Camden,Missouri,35,22.43,48.44,0,0.29,0.62
2020-12-12,29027,Callaway,Missouri,50,29.29,65.45,0,0.29,0.64
2020-12-12,29025,Caldwell,Missouri,13,5.5,60.98,0,0,0
2020-12-12,29023,Butler,Missouri,59,28.57,67.26,0,0.14,0.34
2020-12-12,29021,Buchanan,Missouri,94,101.71,116.43,0,1.71,1.96
2020-12-12,29019,Boone,Missouri,0,110.29,61.11,0,0.71,0.4
2020-12-12,29017,Bollinger,Missouri,9,5.14,42.39,0,0,0
2020-12-12,29015,Benton,Missouri,49,21.86,112.42,0,0,0
2020-12-12,29013,Bates,Missouri,13,9.14,56.54,0,0,0
2020-12-12,29011,Barton,Missouri,12,4.86,41.32,0,0.14,1.22
2020-12-12,29009,Barry,Missouri,18,11.29,31.53,1,0.57,1.6
2020-12-12,29007,Audrain,Missouri,18,19.86,78.21,3,1.71,6.75
2020-12-12,29005,Atchison,Missouri,4,3.29,63.89,0,0.14,2.78
2020-12-12,29003,Andrew,Missouri,24,9.71,54.85,0,0.29,1.61
2020-12-12,29001,Adair,Missouri,27,20.86,82.3,0,0,0
2020-12-12,28163,Yazoo,Mississippi,23,13.29,44.75,0,0.14,0.48
2020-12-12,28161,Yalobusha,Mississippi,10,9.14,75.51,0,0,0
2020-12-12,28159,Winston,Mississippi,27,21.14,117.75,2,1.14,6.37
2020-12-12,28157,Wilkinson,Mississippi,4,6.29,72.84,0,0,0
2020-12-12,28155,Webster,Mississippi,9,8.71,89.94,1,0.29,2.95
2020-12-12,28153,Wayne,Mississippi,18,19.86,98.39,0,0.14,0.71
2020-12-12,28151,Washington,Mississippi,40,27.14,61.82,0,0,0
2020-12-12,28149,Warren,Mississippi,38,25.43,56.03,0,0.71,1.57
2020-12-12,28147,Walthall,Mississippi,7,7.29,51,0,0.29,2
2020-12-12,28145,Union,Mississippi,34,45.29,157.16,0,0.14,0.5
2020-12-12,28143,Tunica,Mississippi,3,3.43,35.6,0,0,0
2020-12-12,28141,Tishomingo,Mississippi,22,15.43,79.6,0,0.29,1.47
2020-12-12,28139,Tippah,Mississippi,33,25.14,114.21,1,0.71,3.24
2020-12-12,28137,Tate,Mississippi,34,22.57,79.7,0,0.14,0.5
2020-12-12,28135,Tallahatchie,Mississippi,11,8.14,58.97,0,0.14,1.03
2020-12-12,28133,Sunflower,Mississippi,24,12.43,49.5,0,0.14,0.57
2020-12-12,28131,Stone,Mississippi,24,15.29,83.36,1,0.14,0.78
2020-12-12,28129,Smith,Mississippi,9,10.14,63.73,1,0.14,0.9
2020-12-12,28127,Simpson,Mississippi,30,15.86,59.48,0,0,0
2020-12-12,28125,Sharkey,Mississippi,2,1.71,39.67,0,0,0
2020-12-12,28123,Scott,Mississippi,26,20.71,73.65,1,0.14,0.51
2020-12-12,28121,Rankin,Mississippi,152,109.43,70.48,6,1.86,1.2
2020-12-12,28119,Quitman,Mississippi,1,3.71,54.69,0,0,0
2020-12-12,28117,Prentiss,Mississippi,28,18.43,73.34,1,0.71,2.84
2020-12-12,28115,Pontotoc,Mississippi,45,41.14,127.88,0,0,0
2020-12-12,28113,Pike,Mississippi,21,20.86,53.09,0,0.29,0.73
2020-12-12,28111,Perry,Mississippi,8,5,41.76,0,0,0
2020-12-12,28109,Pearl River,Mississippi,53,38.29,68.94,0,0.29,0.51
2020-12-12,28107,Panola,Mississippi,22,27.14,79.38,0,1,2.92
2020-12-12,28105,Oktibbeha,Mississippi,28,24,48.4,0,0.14,0.29
2020-12-12,28103,Noxubee,Mississippi,12,6.57,63.08,0,0,0
2020-12-12,28101,Newton,Mississippi,16,20.14,95.84,1,0.29,1.36
2020-12-12,28099,Neshoba,Mississippi,14,26.57,91.25,3,1,3.43
2020-12-12,28097,Montgomery,Mississippi,5,7.43,76,2,0.57,5.85
2020-12-12,28095,Monroe,Mississippi,32,32.43,91.99,0,0.29,0.81
2020-12-12,28093,Marshall,Mississippi,13,22.14,62.74,0,0.71,2.02
2020-12-12,28091,Marion,Mississippi,9,20.29,82.55,2,0.57,2.33
2020-12-12,28089,Madison,Mississippi,110,66.86,62.91,0,1.14,1.08
2020-12-12,28087,Lowndes,Mississippi,72,64,109.22,1,0.57,0.98
2020-12-12,28085,Lincoln,Mississippi,16,18.43,53.96,0,0.57,1.67
2020-12-12,28083,Leflore,Mississippi,19,16.29,57.79,1,0.43,1.52
2020-12-12,28081,Lee,Mississippi,78,73,85.44,1,0.86,1
2020-12-12,28079,Leake,Mississippi,31,17.86,78.37,0,0.14,0.63
2020-12-12,28077,Lawrence,Mississippi,9,6.43,51.08,0,0,0
2020-12-12,28075,Lauderdale,Mississippi,57,49,66.1,3,1,1.35
2020-12-12,28073,Lamar,Mississippi,50,37.57,59.31,0,0.14,0.23
2020-12-12,28071,Lafayette,Mississippi,13,19.14,35.44,2,1,1.85
2020-12-12,28069,Kemper,Mississippi,10,10.86,111.45,0,0,0
2020-12-12,28067,Jones,Mississippi,66,50,73.42,1,0.14,0.21
2020-12-12,28065,Jefferson Davis,Mississippi,11,5.86,52.63,1,0.14,1.28
2020-12-12,28063,Jefferson,Mississippi,4,2.57,36.79,0,0,0
2020-12-12,28061,Jasper,Mississippi,15,16.43,100.28,0,0.14,0.87
2020-12-12,28059,Jackson,Mississippi,83,78.43,54.61,3,1.57,1.09
2020-12-12,28057,Itawamba,Mississippi,18,19.29,82.45,0,0.86,3.66
2020-12-12,28055,Issaquena,Mississippi,0,0.57,43.06,0,0,0
2020-12-12,28053,Humphreys,Mississippi,6,6.71,83.26,0,0.29,3.54
2020-12-12,28051,Holmes,Mississippi,33,12.57,73.91,0,0.14,0.84
2020-12-12,28049,Hinds,Mississippi,218,128.29,55.33,3,1.71,0.74
2020-12-12,28047,Harrison,Mississippi,191,127.43,61.24,3,1,0.48
2020-12-12,28045,Hancock,Mississippi,32,20.71,43.49,1,0.43,0.9
2020-12-12,28043,Grenada,Mississippi,44,20.57,99.1,1,0.71,3.44
2020-12-12,28041,Greene,Mississippi,14,24.57,180.86,0,0.14,1.05
2020-12-12,28039,George,Mississippi,20,11.71,47.81,1,0.57,2.33
2020-12-12,28037,Franklin,Mississippi,5,6.71,87.05,0,0,0
2020-12-12,28035,Forrest,Mississippi,44,43.71,58.37,1,0.43,0.57
2020-12-12,28033,DeSoto,Mississippi,174,132.29,71.53,3,1.14,0.62
2020-12-12,28031,Covington,Mississippi,25,24,128.78,3,2.43,13.03
2020-12-12,28029,Copiah,Mississippi,24,20.29,72.28,0,0.14,0.51
2020-12-12,28027,Coahoma,Mississippi,13,15,67.8,0,0.14,0.65
2020-12-12,28025,Clay,Mississippi,17,11.43,59.17,1,0.14,0.74
2020-12-12,28023,Clarke,Mississippi,7,8,51.48,0,0,0
2020-12-12,28021,Claiborne,Mississippi,3,1.57,17.48,0,0,0
2020-12-12,28019,Choctaw,Mississippi,13,5,60.9,1,0.29,3.48
2020-12-12,28017,Chickasaw,Mississippi,28,17.86,104.41,1,0.14,0.84
2020-12-12,28015,Carroll,Mississippi,6,6.71,67.5,0,0.29,2.87
2020-12-12,28013,Calhoun,Mississippi,7,8.71,60.68,0,0.14,0.99
2020-12-12,28011,Bolivar,Mississippi,43,29.57,96.55,0,0.43,1.4
2020-12-12,28009,Benton,Mississippi,12,6.57,79.57,0,0.14,1.73
2020-12-12,28007,Attala,Mississippi,36,18.14,99.83,1,0.29,1.57
2020-12-12,28005,Amite,Mississippi,10,15,121.98,0,0.14,1.16
2020-12-12,28003,Alcorn,Mississippi,76,25.86,69.97,1,0.57,1.55
2020-12-12,28001,Adams,Mississippi,15,10.29,33.51,0,0,0
2020-12-12,27999,Unknown,Minnesota,-114,44.5,,0,0,
2020-12-12,27173,Yellow Medicine,Minnesota,5,7.71,79.45,0,0.14,1.47
2020-12-12,27171,Wright,Minnesota,115,129.86,93.84,1,1.43,1.03
2020-12-12,27169,Winona,Minnesota,22,31.86,63.1,0,0.86,1.7
2020-12-12,27167,Wilkin,Minnesota,7,10.14,163.41,0,0,0
2020-12-12,27165,Watonwan,Minnesota,6,7.86,72.1,0,0,0
2020-12-12,27163,Washington,Minnesota,214,194.14,73.98,2,2.71,1.03
2020-12-12,27161,Waseca,Minnesota,15,12.57,67.54,0,0,0
2020-12-12,27159,Wadena,Minnesota,18,15,109.63,0,0.29,2.09
2020-12-12,27157,Wabasha,Minnesota,17,21.57,99.74,0,0.14,0.66
2020-12-12,27155,Traverse,Minnesota,1,1.43,43.83,0,0,0
2020-12-12,27153,Todd,Minnesota,21,19,77.04,1,0.29,1.16
2020-12-12,27151,Swift,Minnesota,8,8.14,87.88,0,0.29,3.08
2020-12-12,27149,Stevens,Minnesota,15,7.86,80.13,0,0,0
2020-12-12,27147,Steele,Minnesota,20,19.14,52.23,0,0.14,0.39
2020-12-12,27145,Stearns,Minnesota,108,134,83.19,1,1.71,1.06
2020-12-12,27137,St. Louis,Minnesota,199,150,75.35,4,3.14,1.58
2020-12-12,27143,Sibley,Minnesota,13,8.71,58.62,0,0,0
2020-12-12,27141,Sherburne,Minnesota,89,83.29,85.65,0,0,0
2020-12-12,27139,Scott,Minnesota,115,105.57,70.85,3,0.86,0.58
2020-12-12,27135,Roseau,Minnesota,28,20,131.88,1,0.29,1.88
2020-12-12,27133,Rock,Minnesota,13,11.86,127.29,0,0,0
2020-12-12,27131,Rice,Minnesota,77,45,67.19,0,0.86,1.28
2020-12-12,27129,Renville,Minnesota,21,19.43,133.55,1,0.29,1.96
2020-12-12,27127,Redwood,Minnesota,5,11.71,77.22,1,0.29,1.88
2020-12-12,27125,Red Lake,Minnesota,0,3,73.98,0,0,0
2020-12-12,27123,Ramsey,Minnesota,400,420.14,76.35,9,7.14,1.3
2020-12-12,27121,Pope,Minnesota,6,5.71,50.8,0,0.14,1.27
2020-12-12,27119,Polk,Minnesota,70,40.17,128.07,0,1.14,3.64
2020-12-12,27117,Pipestone,Minnesota,1,5.57,61.05,0,0,0
2020-12-12,27115,Pine,Minnesota,148,61.86,209.13,0,0.29,0.97
2020-12-12,27113,Pennington,Minnesota,4,9.83,69.65,0,0,0
2020-12-12,27111,Otter Tail,Minnesota,58,42.29,71.98,1,0.86,1.46
2020-12-12,27109,Olmsted,Minnesota,85,90.43,57.13,3,1.14,0.72
2020-12-12,27107,Norman,Minnesota,4,2.57,40.34,0,0,0
2020-12-12,27105,Nobles,Minnesota,27,23.57,108.98,0,0.86,3.96
2020-12-12,27103,Nicollet,Minnesota,7,13.57,39.6,1,0.43,1.25
2020-12-12,27101,Murray,Minnesota,6,8,97.63,0,0,0
2020-12-12,27099,Mower,Minnesota,33,28.43,70.96,0,0,0
2020-12-12,27097,Morrison,Minnesota,20,21.43,64.18,0,0.57,1.71
2020-12-12,27095,Mille Lacs,Minnesota,21,22,83.72,1,0.57,2.17
2020-12-12,27093,Meeker,Minnesota,23,25.57,110.12,1,1.43,6.15
2020-12-12,27085,McLeod,Minnesota,52,44.14,122.98,0,0.86,2.39
2020-12-12,27091,Martin,Minnesota,4,15,76.21,0,0.14,0.73
2020-12-12,27089,Marshall,Minnesota,8,7.86,84.16,0,0.14,1.53
2020-12-12,27087,Mahnomen,Minnesota,4,3.86,69.79,0,0.14,2.58
2020-12-12,27083,Lyon,Minnesota,4,24.86,97.58,1,1,3.93
2020-12-12,27081,Lincoln,Minnesota,0,3.14,55.73,0,0,0
2020-12-12,27079,Le Sueur,Minnesota,38,19.29,66.76,0,0,0
2020-12-12,27077,Lake of the Woods,Minnesota,1,2.71,72.57,0,0,0
2020-12-12,27075,Lake,Minnesota,6,4.29,40.28,1,0.43,4.03
2020-12-12,27073,Lac qui Parle,Minnesota,21,10.86,163.93,0,0.14,2.16
2020-12-12,27071,Koochiching,Minnesota,4,6.14,50.23,0,0,0
2020-12-12,27069,Kittson,Minnesota,4,7.57,176.16,0,0.43,9.97
2020-12-12,27067,Kandiyohi,Minnesota,71,52.14,120.7,2,1.57,3.64
2020-12-12,27065,Kanabec,Minnesota,24,14.86,90.94,0,0.43,2.62
2020-12-12,27063,Jackson,Minnesota,14,15.43,156.7,0,0.14,1.45
2020-12-12,27061,Itasca,Minnesota,35,30.57,67.74,0,0.57,1.27
2020-12-12,27059,Isanti,Minnesota,37,37.14,91.49,1,0.43,1.06
2020-12-12,27057,Hubbard,Minnesota,7,9.33,43.43,0,0.57,2.66
2020-12-12,27055,Houston,Minnesota,33,21.57,115.98,0,0.14,0.77
2020-12-12,27053,Hennepin,Minnesota,851,866.29,68.44,15,10,0.79
2020-12-12,27051,Grant,Minnesota,6,4.29,71.76,0,0,0
2020-12-12,27049,Goodhue,Minnesota,39,37.71,81.39,0,0.14,0.31
2020-12-12,27047,Freeborn,Minnesota,14,14.29,47.18,0,0.71,2.36
2020-12-12,27045,Fillmore,Minnesota,17,15.86,75.27,0,0,0
2020-12-12,27043,Faribault,Minnesota,11,13.71,100.45,1,0.29,2.09
2020-12-12,27041,Douglas,Minnesota,29,32.29,84.65,1,1,2.62
2020-12-12,27039,Dodge,Minnesota,11,10,47.77,0,0,0
2020-12-12,27037,Dakota,Minnesota,364,347.43,80.98,3,3.29,0.77
2020-12-12,27035,Crow Wing,Minnesota,54,36,55.34,0,0.86,1.32
2020-12-12,27033,Cottonwood,Minnesota,6,17.86,159.5,0,0.14,1.28
2020-12-12,27031,Cook,Minnesota,0,1.43,26.15,0,0,0
2020-12-12,27029,Clearwater,Minnesota,3,4.86,55.08,0,0,0
2020-12-12,27027,Clay,Minnesota,39,46.43,72.29,0,0.86,1.33
2020-12-12,27025,Chisago,Minnesota,45,39,68.93,2,1,1.77
2020-12-12,27023,Chippewa,Minnesota,11,11.86,100.48,0,0.71,6.05
2020-12-12,27021,Cass,Minnesota,25,19.86,66.68,0,0.14,0.48
2020-12-12,27019,Carver,Minnesota,87,72.29,68.79,2,1,0.95
2020-12-12,27017,Carlton,Minnesota,48,31,86.42,1,1,2.79
2020-12-12,27015,Brown,Minnesota,29,26.86,107.39,1,1.14,4.57
2020-12-12,27013,Blue Earth,Minnesota,46,34.29,50.68,0,0.71,1.06
2020-12-12,27011,Big Stone,Minnesota,5,6.14,123.08,0,0,0
2020-12-12,27009,Benton,Minnesota,24,38.67,94.56,1,1,2.45
2020-12-12,27007,Beltrami,Minnesota,19,31,65.69,2,1,2.12
2020-12-12,27005,Becker,Minnesota,33,27,78.44,1,0.57,1.66
2020-12-12,27003,Anoka,Minnesota,286,301.43,84.45,1,2,0.56
2020-12-12,27001,Aitkin,Minnesota,10,11.17,70.29,0,0.14,0.9
2020-12-12,26999,Unknown,Michigan,347,257.86,,0,1,
2020-12-12,26165,Wexford,Michigan,10,14.71,43.75,0,0,0
2020-12-12,26163,Wayne,Michigan,714,795.29,45.46,28,14.43,0.82
2020-12-12,26161,Washtenaw,Michigan,48,146.86,39.95,0,1.71,0.47
2020-12-12,26159,Van Buren,Michigan,55,55.86,73.81,6,1.71,2.27
2020-12-12,26157,Tuscola,Michigan,40,32.57,62.34,3,1.57,3.01
2020-12-12,26149,St. Joseph,Michigan,27,39.14,64.21,2,0.86,1.41
2020-12-12,26147,St. Clair,Michigan,78,104,65.36,1,1.57,0.99
2020-12-12,26155,Shiawassee,Michigan,24,32.71,48.02,1,0.29,0.42
2020-12-12,26153,Schoolcraft,Michigan,1,2.29,28.24,0,0.14,1.76
2020-12-12,26151,Sanilac,Michigan,20,27,65.58,9,2.71,6.59
2020-12-12,26145,Saginaw,Michigan,147,160.86,84.42,6,5.57,2.92
2020-12-12,26143,Roscommon,Michigan,5,10.43,43.42,1,0.86,3.57
2020-12-12,26141,Presque Isle,Michigan,6,11,87.36,0,0,0
2020-12-12,26139,Ottawa,Michigan,115,170.14,58.3,7,5.14,1.76
2020-12-12,26137,Otsego,Michigan,0,10.29,41.7,0,0,0
2020-12-12,26135,Oscoda,Michigan,3,4.14,50.27,0,0.14,1.73
2020-12-12,26133,Osceola,Michigan,6,11,46.89,1,0.43,1.83
2020-12-12,26131,Ontonagon,Michigan,2,0.86,14.99,0,0.17,2.91
2020-12-12,26129,Ogemaw,Michigan,13,13.71,65.32,1,0.86,4.08
2020-12-12,26127,Oceana,Michigan,5,19,71.79,0,0.86,3.24
2020-12-12,26125,Oakland,Michigan,455,557.71,44.35,13,8.86,0.7
2020-12-12,26123,Newaygo,Michigan,13,23,46.96,1,0.86,1.75
2020-12-12,26121,Muskegon,Michigan,24,76.71,44.2,8,3.14,1.81
2020-12-12,26119,Montmorency,Michigan,2,4.29,45.94,0,0.43,4.59
2020-12-12,26117,Montcalm,Michigan,50,42.86,67.08,2,1.5,2.35
2020-12-12,26115,Monroe,Michigan,97,95.57,63.5,1,2.86,1.9
2020-12-12,26113,Missaukee,Michigan,2,7.71,51.03,0,0.43,2.83
2020-12-12,26111,Midland,Michigan,24,35.57,42.78,1,0.33,0.4
2020-12-12,26109,Menominee,Michigan,6,11.86,52.05,1,0.43,1.88
2020-12-12,26107,Mecosta,Michigan,25,20.29,46.68,0,0.17,0.38
2020-12-12,26105,Mason,Michigan,12,15.14,51.96,0,0.29,0.98
2020-12-12,26103,Marquette,Michigan,37,26,38.98,2,1.29,1.93
2020-12-12,26101,Manistee,Michigan,7,8,32.58,0,0.29,1.16
2020-12-12,26099,Macomb,Michigan,404,483.43,55.31,26,11.71,1.34
2020-12-12,26097,Mackinac,Michigan,2,3.86,35.72,0,0,0
2020-12-12,26095,Luce,Michigan,2,0.86,13.76,0,0,0
2020-12-12,26093,Livingston,Michigan,60,97.57,50.82,1,0.71,0.37
2020-12-12,26091,Lenawee,Michigan,70,57.14,58.04,1,1.71,1.74
2020-12-12,26089,Leelanau,Michigan,8,10.86,49.89,1,0.14,0.66
2020-12-12,26087,Lapeer,Michigan,109,62,70.77,2,1.29,1.47
2020-12-12,26085,Lake,Michigan,0,4.43,37.36,0,0,0
2020-12-12,26083,Keweenaw,Michigan,0,1,47.26,0,0,0
2020-12-12,26081,Kent,Michigan,312,407,61.95,13,9,1.37
2020-12-12,26079,Kalkaska,Michigan,3,5.29,29.3,0,0.29,1.58
2020-12-12,26077,Kalamazoo,Michigan,83,93.43,35.25,9,3.5,1.32
2020-12-12,26075,Jackson,Michigan,43,95.43,60.2,8,2.29,1.44
2020-12-12,26073,Isabella,Michigan,32,34.57,49.48,1,1.14,1.64
2020-12-12,26071,Iron,Michigan,2,2.57,23.24,1,0.14,1.29
2020-12-12,26069,Iosco,Michigan,8,13.43,53.44,1,0.86,3.41
2020-12-12,26067,Ionia,Michigan,18,32.29,49.9,2,1.71,2.65
2020-12-12,26065,Ingham,Michigan,137,140,47.88,5,2.57,0.88
2020-12-12,26063,Huron,Michigan,41,37.43,120.81,3,1.57,5.07
2020-12-12,26061,Houghton,Michigan,13,23.43,65.66,1,0.17,0.47
2020-12-12,26059,Hillsdale,Michigan,30,32.71,71.73,0,0.86,1.88
2020-12-12,26057,Gratiot,Michigan,5,31.14,76.5,3,1.14,2.81
2020-12-12,26055,Grand Traverse,Michigan,11,39.29,42.2,4,1.14,1.23
2020-12-12,26053,Gogebic,Michigan,9,11.57,82.8,2,0.43,3.07
2020-12-12,26051,Gladwin,Michigan,16,16.14,63.43,2,0.29,1.12
2020-12-12,26049,Genesee,Michigan,240,255.43,62.94,11,5.57,1.37
2020-12-12,26047,Emmet,Michigan,5,12.43,37.19,1,0.29,0.86
2020-12-12,26045,Eaton,Michigan,33,56.14,50.91,3,2.14,1.94
2020-12-12,26043,Dickinson,Michigan,17,15.43,61.13,1,0.71,2.83
2020-12-12,26041,Delta,Michigan,11,17.57,49.1,1,0.29,0.8
2020-12-12,26039,Crawford,Michigan,10,5.29,37.68,0,0,0
2020-12-12,26037,Clinton,Michigan,38,35.71,44.87,0,0.67,0.84
2020-12-12,26035,Clare,Michigan,8,16.29,52.62,1,0.5,1.62
2020-12-12,26033,Chippewa,Michigan,23,20.86,55.84,1,0.43,1.15
2020-12-12,26031,Cheboygan,Michigan,4,9.29,36.74,2,0.71,2.83
2020-12-12,26029,Charlevoix,Michigan,1,11.43,43.72,0,0,0
2020-12-12,26027,Cass,Michigan,17,39,75.31,1,0.71,1.38
2020-12-12,26025,Calhoun,Michigan,48,70.43,52.5,2,2.57,1.92
2020-12-12,26023,Branch,Michigan,18,30.71,70.58,0,0.86,1.97
2020-12-12,26021,Berrien,Michigan,85,105,68.45,7,3.14,2.05
2020-12-12,26019,Benzie,Michigan,10,10.29,57.9,0,0.57,3.22
2020-12-12,26017,Bay,Michigan,32,62.86,60.95,8,3.14,3.05
2020-12-12,26015,Barry,Michigan,23,28.29,45.96,3,1,1.62
2020-12-12,26013,Baraga,Michigan,5,6.57,80.05,0,0.29,3.48
2020-12-12,26011,Arenac,Michigan,5,6.71,45.11,1,0.57,3.84
2020-12-12,26009,Antrim,Michigan,0,5,21.44,0,0.29,1.22
2020-12-12,26007,Alpena,Michigan,25,19.57,68.9,0,0.29,1.01
2020-12-12,26005,Allegan,Michigan,63,65.57,55.53,0,0.43,0.36
2020-12-12,26003,Alger,Michigan,3,2.43,26.66,0,0,0
2020-12-12,26001,Alcona,Michigan,1,5.43,52.17,1,0.43,4.12
2020-12-12,25999,Unknown,Massachusetts,338,246.29,,0,0,
2020-12-12,25027,Worcester,Massachusetts,704,583.14,70.21,5,5.86,0.71
2020-12-12,25025,Suffolk,Massachusetts,590,563,70.03,2,3.29,0.41
2020-12-12,25023,Plymouth,Massachusetts,307,288.86,55.42,6,3.29,0.63
2020-12-12,25021,Norfolk,Massachusetts,340,341.29,48.29,4,2.71,0.38
2020-12-12,25019,Nantucket,Massachusetts,23,17.71,155.4,0,0,0
2020-12-12,25017,Middlesex,Massachusetts,1097,948.14,58.83,8,9.57,0.59
2020-12-12,25015,Hampshire,Massachusetts,63,50.86,31.62,0,0.86,0.53
